CBSA_Code,CBSA_Name,Trader_Code,Trader_Name,Exports,Imports,Volume,Balance
12420,"Austin-Round Rock, TX",039rem,Remainder of Southern Europe,104.440097,144.0820469,248.5221439,-39.64194994
12420,"Austin-Round Rock, TX",053,Australia and New Zealand,149.5040743,48.00470877,197.5087831,101.4993655
12420,"Austin-Round Rock, TX",054,Melanesia,0.996560988,1.385910266,2.382471254,-0.389349279
12420,"Austin-Round Rock, TX",057,Micronesia,0.747838393,0.064681379,0.812519771,0.683157014
12420,"Austin-Round Rock, TX",061,Polynesia,0.625662475,0.241618023,0.867280498,0.384044452
12420,"Austin-Round Rock, TX",076,Brazil,483.7742198,149.9380903,633.7123101,333.8361294
12420,"Austin-Round Rock, TX",124,Canada,1350.655332,923.6876608,2274.342993,426.9676715
12420,"Austin-Round Rock, TX",143,Central Asia,4.077549565,5.610800549,9.688350114,-1.533250985
12420,"Austin-Round Rock, TX",145rem,Remainder of Western Asia,243.3780282,99.62274944,343.0007776,143.7552787
12420,"Austin-Round Rock, TX",151,Eastern Europe,115.422518,167.5347775,282.9572956,-52.1122595
12420,"Austin-Round Rock, TX",152,Chile,104.0495924,31.14192775,135.1915201,72.90766465
12420,"Austin-Round Rock, TX",154rem,Remainder of Northern Europe,149.4525831,258.5768137,408.0293968,-109.1242306
12420,"Austin-Round Rock, TX",155rem,Remainder of Western Europe,279.2878728,161.9833166,441.2711894,117.3045562
12420,"Austin-Round Rock, TX",156,China,1176.313514,3857.432153,5033.745666,-2681.118639
12420,"Austin-Round Rock, TX",170,Colombia,122.3403177,41.64207448,163.9823922,80.69824325
12420,"Austin-Round Rock, TX",250,France,138.3035801,147.8379814,286.1415615,-9.534401244
12420,"Austin-Round Rock, TX",276,Germany,316.5366749,358.21519,674.7518648,-41.67851512
12420,"Austin-Round Rock, TX",356,India,93.06173168,169.9227519,262.9844836,-76.86102024
12420,"Austin-Round Rock, TX",392,Japan,347.6610576,766.7329134,1114.393971,-419.0718558
12420,"Austin-Round Rock, TX",410,Republic of Korea,303.4542599,418.7025957,722.1568556,-115.2483358
12420,"Austin-Round Rock, TX",484,Mexico,1740.817007,1937.805244,3678.622251,-196.9882378
12420,"Austin-Round Rock, TX",528,Netherlands,354.1222605,73.78552876,427.9077893,280.3367318
12420,"Austin-Round Rock, TX",702,Singapore,172.3649164,95.74803716,268.1129535,76.6168792
12420,"Austin-Round Rock, TX",710,South Africa,21.5894801,61.69405424,83.28353434,-40.10457414
12420,"Austin-Round Rock, TX",724,Spain,48.42958972,37.08669215,85.51628187,11.34289757
12420,"Austin-Round Rock, TX",792,Turkey,34.02800663,18.77039283,52.79839946,15.2576138
12420,"Austin-Round Rock, TX",826,United Kingdom of Great Britain and Northern Ireland,369.348904,202.8585701,572.207474,166.4903339
12540,"Bakersfield, CA",005rem,Remainder of South America,45.18412855,33.15889556,78.34302411,12.02523299
12540,"Bakersfield, CA",011,Western Africa,9.216207354,10.98787521,20.20408256,-1.771667855
12540,"Bakersfield, CA",013rem,Remainder of Central America,57.94493217,17.6974744,75.64240657,40.24745776
12540,"Bakersfield, CA",014,Eastern Africa,1.94860142,0.898086005,2.846687425,1.050515415
12540,"Bakersfield, CA",015,Northern Africa,24.39109956,26.64777575,51.03887531,-2.256676197
12540,"Bakersfield, CA",017,Middle Africa,2.288494014,3.794260311,6.082754324,-1.505766297
12540,"Bakersfield, CA",018rem,Remainder of Southern Africa,0.037107453,0.213299119,0.250406572,-0.176191666
12540,"Bakersfield, CA",021rem,Remainder of Northern America,1.165976827,0.067443392,1.233420219,1.098533435
12540,"Bakersfield, CA",029,Caribbean,49.22768965,35.05889772,84.28658736,14.16879193
12540,"Bakersfield, CA",030rem,Remainder of Eastern Asia,0.102584297,0.019743876,0.122328173,0.082840421
12540,"Bakersfield, CA",032,Argentina,8.013319914,4.3534997,12.36681961,3.659820214
12540,"Bakersfield, CA",034rem,Remainder of Southern Asia,13.23693461,9.738044846,22.97497946,3.498889764
12540,"Bakersfield, CA",035rem,Remainder of South-Eastern Asia,107.7950372,109.5902498,217.385287,-1.795212679
12540,"Bakersfield, CA",039rem,Remainder of Southern Europe,31.00409403,26.76767954,57.77177356,4.236414489
12540,"Bakersfield, CA",053,Australia and New Zealand,33.01719537,13.88669847,46.90389383,19.1304969
12540,"Bakersfield, CA",054,Melanesia,0.386882323,0.575426438,0.962308761,-0.188544116
12540,"Bakersfield, CA",057,Micronesia,0.423429534,0.034242838,0.457672372,0.389186696
12540,"Bakersfield, CA",061,Polynesia,0.406383099,0.080921451,0.48730455,0.325461647
12540,"Bakersfield, CA",076,Brazil,46.42211526,18.3531189,64.77523416,28.06899635
12540,"Bakersfield, CA",124,Canada,361.1588249,351.0094527,712.1682775,10.14937219
12540,"Bakersfield, CA",143,Central Asia,0.555275908,3.715367543,4.270643452,-3.160091635
12540,"Bakersfield, CA",145rem,Remainder of Western Asia,54.56683369,18.69199424,73.25882793,35.87483945
12540,"Bakersfield, CA",151,Eastern Europe,12.92050075,71.89224153,84.81274227,-58.97174078
12540,"Bakersfield, CA",152,Chile,24.82604354,6.127779692,30.95382323,18.69826385
12540,"Bakersfield, CA",154rem,Remainder of Northern Europe,18.61843929,40.30729992,58.92573922,-21.68886063
12540,"Bakersfield, CA",155rem,Remainder of Western Europe,26.27420509,28.49442382,54.7686289,-2.220218731
12540,"Bakersfield, CA",156,China,533.1580206,664.5052729,1197.663294,-131.3472523
12540,"Bakersfield, CA",170,Colombia,24.79075637,9.142222569,33.93297894,15.6485338
12540,"Bakersfield, CA",250,France,20.34465604,26.59102775,46.93568379,-6.246371713
12540,"Bakersfield, CA",276,Germany,42.15433832,41.71394345,83.86828177,0.440394872
12540,"Bakersfield, CA",356,India,28.98240774,37.02582281,66.00823054,-8.043415071
12540,"Bakersfield, CA",392,Japan,158.6064789,212.218268,370.8247469,-53.61178906
12540,"Bakersfield, CA",410,Republic of Korea,84.54015928,86.51151705,171.0516763,-1.971357766
12540,"Bakersfield, CA",484,Mexico,335.3009866,301.6549341,636.9559207,33.64605244
12540,"Bakersfield, CA",528,Netherlands,58.43950138,25.77142895,84.21093033,32.66807243
12540,"Bakersfield, CA",702,Singapore,45.46002686,13.62354947,59.08357633,31.83647738
12540,"Bakersfield, CA",710,South Africa,4.040071316,4.859882164,8.89995348,-0.819810848
12540,"Bakersfield, CA",724,Spain,20.76144066,12.52817054,33.2896112,8.233270125
12540,"Bakersfield, CA",792,Turkey,30.93344969,3.532331389,34.46578108,27.4011183
12540,"Bakersfield, CA",826,United Kingdom of Great Britain and Northern Ireland,29.7124315,43.43872436,73.15115586,-13.72629286
12580,"Baltimore-Columbia-Towson, MD",005rem,Remainder of South America,152.7285565,132.5106186,285.2391751,20.21793799
12580,"Baltimore-Columbia-Towson, MD",011,Western Africa,16.13955524,37.71132198,53.85087721,-21.57176674
12580,"Baltimore-Columbia-Towson, MD",013rem,Remainder of Central America,88.3483299,242.2521281,330.600458,-153.9037982
12580,"Baltimore-Columbia-Towson, MD",014,Eastern Africa,5.525195897,11.24300136,16.76819726,-5.717805466
12580,"Baltimore-Columbia-Towson, MD",015,Northern Africa,29.9779305,76.98017243,106.9581029,-47.00224193
12580,"Baltimore-Columbia-Towson, MD",017,Middle Africa,8.872890488,11.25310157,20.12599206,-2.380211087
12580,"Baltimore-Columbia-Towson, MD",018rem,Remainder of Southern Africa,0.435999029,9.09421992,9.530218949,-8.658220891
12580,"Baltimore-Columbia-Towson, MD",021rem,Remainder of Northern America,4.145621989,0.43980705,4.585429039,3.705814939
12580,"Baltimore-Columbia-Towson, MD",029,Caribbean,100.8280523,150.5041338,251.332186,-49.67608147
12580,"Baltimore-Columbia-Towson, MD",030rem,Remainder of Eastern Asia,0.312106239,0.073412256,0.385518495,0.238693984
12580,"Baltimore-Columbia-Towson, MD",032,Argentina,50.52399016,41.01836545,91.54235561,9.505624704
12580,"Baltimore-Columbia-Towson, MD",034rem,Remainder of Southern Asia,19.58271333,117.4021447,136.984858,-97.81943132
12580,"Baltimore-Columbia-Towson, MD",035rem,Remainder of South-Eastern Asia,106.0283691,546.6284365,652.6568056,-440.6000674
12580,"Baltimore-Columbia-Towson, MD",039rem,Remainder of Southern Europe,84.74332028,343.8511441,428.5944644,-259.1078238
12580,"Baltimore-Columbia-Towson, MD",053,Australia and New Zealand,81.25325045,100.5704896,181.8237401,-19.31723916
12580,"Baltimore-Columbia-Towson, MD",054,Melanesia,0.778204098,2.353793534,3.131997633,-1.575589436
12580,"Baltimore-Columbia-Towson, MD",057,Micronesia,1.082808117,0.092706504,1.17551462,0.990101613
12580,"Baltimore-Columbia-Towson, MD",061,Polynesia,0.419225775,0.416405289,0.835631064,0.002820485
12580,"Baltimore-Columbia-Towson, MD",076,Brazil,241.5972508,261.9974878,503.5947386,-20.40023695
12580,"Baltimore-Columbia-Towson, MD",124,Canada,930.385096,1666.300242,2596.685338,-735.9151465
12580,"Baltimore-Columbia-Towson, MD",143,Central Asia,3.827473438,10.58892693,14.41640037,-6.761453491
12580,"Baltimore-Columbia-Towson, MD",145rem,Remainder of Western Asia,203.7847769,267.7995204,471.5842973,-64.01474345
12580,"Baltimore-Columbia-Towson, MD",151,Eastern Europe,62.44301823,264.4847658,326.927784,-202.0417476
12580,"Baltimore-Columbia-Towson, MD",152,Chile,51.8030654,57.00792106,108.8109865,-5.204855659
12580,"Baltimore-Columbia-Towson, MD",154rem,Remainder of Northern Europe,109.5782702,460.4021984,569.9804686,-350.8239282
12580,"Baltimore-Columbia-Towson, MD",155rem,Remainder of Western Europe,226.9100667,399.5668572,626.4769239,-172.6567905
12580,"Baltimore-Columbia-Towson, MD",156,China,495.6645784,3078.897328,3574.561906,-2583.23275
12580,"Baltimore-Columbia-Towson, MD",170,Colombia,75.52821954,93.34616243,168.874382,-17.81794289
12580,"Baltimore-Columbia-Towson, MD",250,France,115.7924296,334.3869955,450.1794251,-218.594566
12580,"Baltimore-Columbia-Towson, MD",276,Germany,214.0148354,636.9595779,850.9744132,-422.9447425
12580,"Baltimore-Columbia-Towson, MD",356,India,98.09691148,320.6591772,418.7560886,-222.5622657
12580,"Baltimore-Columbia-Towson, MD",392,Japan,217.0853382,860.6266477,1077.711986,-643.5413094
12580,"Baltimore-Columbia-Towson, MD",410,Republic of Korea,136.8173584,337.1216874,473.9390458,-200.304329
12580,"Baltimore-Columbia-Towson, MD",484,Mexico,467.7122996,1223.479342,1691.191642,-755.7670425
12580,"Baltimore-Columbia-Towson, MD",528,Netherlands,156.5958046,141.7469264,298.342731,14.84887815
12580,"Baltimore-Columbia-Towson, MD",702,Singapore,67.61267407,71.54882433,139.1614984,-3.93615026
12580,"Baltimore-Columbia-Towson, MD",710,South Africa,26.46829606,83.94703992,110.415336,-57.47874386
12580,"Baltimore-Columbia-Towson, MD",724,Spain,40.07523906,85.77412498,125.849364,-45.69888592
12580,"Baltimore-Columbia-Towson, MD",792,Turkey,53.63540123,44.99936346,98.63476469,8.636037767
12580,"Baltimore-Columbia-Towson, MD",826,United Kingdom of Great Britain and Northern Ireland,218.1078821,386.3097213,604.4176034,-168.2018392
12940,"Baton Rouge, LA",005rem,Remainder of South America,226.4269415,769.4405371,995.8674787,-543.0135956
12940,"Baton Rouge, LA",011,Western Africa,39.42418291,612.3771401,651.801323,-572.9529572
12940,"Baton Rouge, LA",013rem,Remainder of Central America,246.5719058,70.12624372,316.6981495,176.4456621
12940,"Baton Rouge, LA",014,Eastern Africa,4.856157656,2.167950652,7.024108308,2.688207004
12940,"Baton Rouge, LA",015,Northern Africa,47.04955433,368.1005136,415.150068,-321.0509593
12940,"Baton Rouge, LA",017,Middle Africa,6.475707699,425.6811895,432.1568972,-419.2054818
12940,"Baton Rouge, LA",018rem,Remainder of Southern Africa,0.617519282,1.646029049,2.263548331,-1.028509767
12940,"Baton Rouge, LA",021rem,Remainder of Northern America,4.843818251,0.213452536,5.057270786,4.630365715
12940,"Baton Rouge, LA",029,Caribbean,212.5347298,176.0087038,388.5434335,36.526026
12940,"Baton Rouge, LA",030rem,Remainder of Eastern Asia,0.166024898,0.048448547,0.214473445,0.11757635
12940,"Baton Rouge, LA",032,Argentina,68.10457029,43.69790881,111.8024791,24.40666148
12940,"Baton Rouge, LA",034rem,Remainder of Southern Asia,8.799263523,22.61961573,31.41887925,-13.82035221
12940,"Baton Rouge, LA",035rem,Remainder of South-Eastern Asia,112.4291786,201.3713485,313.8005271,-88.94216986
12940,"Baton Rouge, LA",039rem,Remainder of Southern Europe,108.7419656,118.7881103,227.5300759,-10.04614468
12940,"Baton Rouge, LA",053,Australia and New Zealand,79.79690691,37.28300009,117.079907,42.51390682
12940,"Baton Rouge, LA",054,Melanesia,0.449945266,0.681679074,1.13162434,-0.231733807
12940,"Baton Rouge, LA",057,Micronesia,0.558059755,0.031807023,0.589866778,0.526252731
12940,"Baton Rouge, LA",061,Polynesia,0.350538932,0.111106946,0.461645878,0.239431986
12940,"Baton Rouge, LA",076,Brazil,310.7846471,261.8560181,572.6406651,48.92862897
12940,"Baton Rouge, LA",124,Canada,860.8488198,1919.274903,2780.123723,-1058.426083
12940,"Baton Rouge, LA",143,Central Asia,1.308252031,37.50215932,38.81041135,-36.19390729
12940,"Baton Rouge, LA",145rem,Remainder of Western Asia,137.1689403,1320.494672,1457.663612,-1183.325732
12940,"Baton Rouge, LA",151,Eastern Europe,37.1157838,360.0644078,397.1801916,-322.948624
12940,"Baton Rouge, LA",152,Chile,120.4325807,21.97453142,142.4071122,98.45804931
12940,"Baton Rouge, LA",154rem,Remainder of Northern Europe,60.13232611,292.0897615,352.2220876,-231.9574354
12940,"Baton Rouge, LA",155rem,Remainder of Western Europe,206.1168476,170.4222488,376.5390965,35.69459876
12940,"Baton Rouge, LA",156,China,471.8795124,975.5552726,1447.434785,-503.6757602
12940,"Baton Rouge, LA",170,Colombia,147.4678428,218.279835,365.7476778,-70.81199223
12940,"Baton Rouge, LA",250,France,94.2758206,117.954498,212.2303186,-23.67867737
12940,"Baton Rouge, LA",276,Germany,117.7770585,243.1510938,360.9281523,-125.3740353
12940,"Baton Rouge, LA",356,India,133.799202,138.2039291,272.0031311,-4.404727053
12940,"Baton Rouge, LA",392,Japan,254.0579894,345.0856515,599.1436409,-91.02766206
12940,"Baton Rouge, LA",410,Republic of Korea,151.799888,162.4011556,314.2010436,-10.60126757
12940,"Baton Rouge, LA",484,Mexico,1085.587316,1165.838983,2251.426299,-80.25166682
12940,"Baton Rouge, LA",528,Netherlands,258.806504,128.6087719,387.4152759,130.1977321
12940,"Baton Rouge, LA",702,Singapore,174.6528672,41.38801443,216.0408817,133.2648528
12940,"Baton Rouge, LA",710,South Africa,28.98239891,34.1837318,63.16613071,-5.201332889
12940,"Baton Rouge, LA",724,Spain,40.58715588,46.92546949,87.51262537,-6.338313612
12940,"Baton Rouge, LA",792,Turkey,45.43253169,13.14179255,58.57432424,32.29073915
12940,"Baton Rouge, LA",826,United Kingdom of Great Britain and Northern Ireland,97.96465017,284.607049,382.5716992,-186.6423988
13820,"Birmingham-Hoover, AL",005rem,Remainder of South America,58.80438476,59.19865652,118.0030413,-0.394271761
13820,"Birmingham-Hoover, AL",011,Western Africa,10.08293224,13.78294423,23.86587647,-3.700011994
13820,"Birmingham-Hoover, AL",013rem,Remainder of Central America,42.72959154,103.0948437,145.8244353,-60.36525217
13820,"Birmingham-Hoover, AL",014,Eastern Africa,1.99793384,4.542088586,6.540022426,-2.544154746
13820,"Birmingham-Hoover, AL",015,Northern Africa,22.86798151,28.87977335,51.74775485,-6.01179184
13820,"Birmingham-Hoover, AL",017,Middle Africa,3.938798051,4.489740227,8.428538278,-0.550942175
13820,"Birmingham-Hoover, AL",018rem,Remainder of Southern Africa,0.279619182,3.476775902,3.756395084,-3.19715672
13820,"Birmingham-Hoover, AL",021rem,Remainder of Northern America,1.303601181,0.130276211,1.433877392,1.17332497
13820,"Birmingham-Hoover, AL",029,Caribbean,48.50024654,59.03533295,107.5355795,-10.53508641
13820,"Birmingham-Hoover, AL",030rem,Remainder of Eastern Asia,0.407909859,0.034164503,0.442074362,0.373745356
13820,"Birmingham-Hoover, AL",032,Argentina,17.10962243,18.06702947,35.17665189,-0.957407038
13820,"Birmingham-Hoover, AL",034rem,Remainder of Southern Asia,8.792086518,38.11710016,46.90918668,-29.32501364
13820,"Birmingham-Hoover, AL",035rem,Remainder of South-Eastern Asia,43.12533795,213.0599833,256.1853212,-169.9346453
13820,"Birmingham-Hoover, AL",039rem,Remainder of Southern Europe,55.56761506,110.22879,165.796405,-54.66117491
13820,"Birmingham-Hoover, AL",053,Australia and New Zealand,31.29699084,44.62868324,75.92567409,-13.3316924
13820,"Birmingham-Hoover, AL",054,Melanesia,0.362174577,1.189836675,1.552011252,-0.827662097
13820,"Birmingham-Hoover, AL",057,Micronesia,0.402166547,0.038639459,0.440806006,0.363527087
13820,"Birmingham-Hoover, AL",061,Polynesia,0.268192528,0.160031458,0.428223986,0.10816107
13820,"Birmingham-Hoover, AL",076,Brazil,108.9733188,103.5874358,212.5607546,5.385882989
13820,"Birmingham-Hoover, AL",124,Canada,527.1776565,760.5680626,1287.745719,-233.3904061
13820,"Birmingham-Hoover, AL",143,Central Asia,1.7043946,5.421492268,7.125886868,-3.717097668
13820,"Birmingham-Hoover, AL",145rem,Remainder of Western Asia,79.85943897,73.69618238,153.5556214,6.163256585
13820,"Birmingham-Hoover, AL",151,Eastern Europe,51.04860164,103.9368698,154.9854715,-52.8882682
13820,"Birmingham-Hoover, AL",152,Chile,23.518464,30.07987062,53.59833462,-6.561406618
13820,"Birmingham-Hoover, AL",154rem,Remainder of Northern Europe,37.33085276,141.1561331,178.4869859,-103.8252804
13820,"Birmingham-Hoover, AL",155rem,Remainder of Western Europe,72.79169228,115.8463821,188.6380744,-43.05468986
13820,"Birmingham-Hoover, AL",156,China,230.7050377,1172.669982,1403.37502,-941.9649448
13820,"Birmingham-Hoover, AL",170,Colombia,26.37314443,47.63814013,74.01128456,-21.2649957
13820,"Birmingham-Hoover, AL",250,France,45.47021682,102.63705,148.1072668,-57.1668332
13820,"Birmingham-Hoover, AL",276,Germany,82.24249303,246.8870221,329.1295151,-164.6445291
13820,"Birmingham-Hoover, AL",356,India,34.2579353,107.0485508,141.3064861,-72.79061548
13820,"Birmingham-Hoover, AL",392,Japan,76.87501698,421.7309025,498.6059194,-344.8558855
13820,"Birmingham-Hoover, AL",410,Republic of Korea,55.99617336,154.9857587,210.9819321,-98.98958536
13820,"Birmingham-Hoover, AL",484,Mexico,315.7572122,639.2363485,954.9935607,-323.4791363
13820,"Birmingham-Hoover, AL",528,Netherlands,55.31283363,47.99475165,103.3075853,7.318081976
13820,"Birmingham-Hoover, AL",702,Singapore,21.05278696,23.95483852,45.00762548,-2.902051564
13820,"Birmingham-Hoover, AL",710,South Africa,9.564175612,48.87124177,58.43541738,-39.30706616
13820,"Birmingham-Hoover, AL",724,Spain,21.99668428,29.0957074,51.09239168,-7.099023118
13820,"Birmingham-Hoover, AL",792,Turkey,30.44526399,17.189116,47.63437999,13.25614799
13820,"Birmingham-Hoover, AL",826,United Kingdom of Great Britain and Northern Ireland,81.0011455,130.6138466,211.6149921,-49.6127011
14260,"Boise City, ID",005rem,Remainder of South America,21.83918345,9.281276727,31.12046018,12.55790673
